,date,close
0,2022-10-05,122.8
1,2022-09-30,118.88
2,2022-09-23,130.96
3,2022-09-16,135.14
4,2022-09-09,145.36
5,2022-09-02,148.28
6,2022-08-26,151.54
7,2022-08-19,165.6
8,2022-08-12,173.2
9,2022-08-05,171.56
10,2022-07-29,167.8
11,2022-07-22,176.62
12,2022-07-15,160.96
13,2022-07-08,168.46
14,2022-07-01,167.64
15,2022-06-24,170.36
16,2022-06-17,166.0
17,2022-06-10,175.7
18,2022-06-03,187.14
19,2022-05-27,179.96
20,2022-05-20,172.8
21,2022-05-13,180.96
22,2022-05-06,181.36
23,2022-04-29,193.72
24,2022-04-22,199.52
25,2022-04-14,201.0
26,2022-04-08,207.6
27,2022-04-01,210.1
28,2022-03-25,212.45
29,2022-03-18,216.6
30,2022-03-11,204.0
31,2022-03-04,187.0
32,2022-02-25,213.85
33,2022-02-18,229.4
34,2022-02-11,236.2
35,2022-02-04,240.1
36,2022-01-28,236.15
37,2022-01-21,250.6
38,2022-01-14,252.35
39,2022-01-07,247.45
40,2021-12-30,253.2
41,2021-12-23,251.9
42,2021-12-17,252.7
43,2021-12-10,254.8
44,2021-12-03,249.4
45,2021-11-26,253.35
46,2021-11-19,282.35
47,2021-11-12,280.6
48,2021-11-05,298.4
49,2021-10-29,283.3
50,2021-10-22,277.25
51,2021-10-15,274.4
52,2021-10-08,262.3
53,2021-10-01,270.25
54,2021-09-24,282.0
55,2021-09-17,282.35
56,2021-09-10,299.05
57,2021-09-03,299.05
58,2021-08-27,304.25
59,2021-08-20,302.0
60,2021-08-13,319.3
61,2021-08-06,310.55
62,2021-07-30,306.1
63,2021-07-23,317.8
64,2021-07-16,311.9
65,2021-07-09,318.45
66,2021-07-02,316.6
67,2021-06-25,311.35
68,2021-06-18,287.1
69,2021-06-11,294.9
70,2021-06-04,296.6
71,2021-05-28,299.35
72,2021-05-21,301.95
73,2021-05-14,288.55
74,2021-05-07,280.6
75,2021-04-30,256.85
76,2021-04-23,266.1
77,2021-04-16,277.9
78,2021-04-09,280.0
79,2021-04-01,270.75
80,2021-03-26,261.7
81,2021-03-19,281.0
82,2021-03-12,298.9
83,2021-03-05,271.5
84,2021-02-26,288.9
85,2021-02-19,295.6
86,2021-02-12,291.9
87,2021-02-05,278.6
88,2021-01-29,262.0
89,2021-01-22,278.0
90,2021-01-15,281.8
91,2021-01-08,295.1
92,2020-12-30,297.9
93,2020-12-23,293.6
94,2020-12-18,289.9
95,2020-12-11,283.3
96,2020-12-04,275.3
97,2020-11-27,271.2
98,2020-11-20,280.5
99,2020-11-13,270.0
100,2020-11-06,277.4
101,2020-10-30,255.0
102,2020-10-23,281.8
103,2020-10-16,284.0
104,2020-10-09,282.5
105,2020-10-02,276.9
106,2020-09-25,278.5
107,2020-09-18,279.6
108,2020-09-11,273.3
109,2020-09-04,262.7
110,2020-08-28,253.0
111,2020-08-21,258.5
112,2020-08-14,265.9
113,2020-08-07,249.4
114,2020-07-31,233.9
115,2020-07-24,239.1
116,2020-07-17,237.8
117,2020-07-10,235.6
118,2020-07-03,241.4
119,2020-06-26,233.0
120,2020-06-19,237.6
121,2020-06-12,230.1
122,2020-06-05,264.5
123,2020-05-29,237.2
124,2020-05-22,217.8
125,2020-05-15,200.3
126,2020-05-08,207.9
127,2020-04-30,209.2
128,2020-04-24,205.4
129,2020-04-17,218.7
130,2020-04-09,224.3
131,2020-04-03,188.55
132,2020-03-27,208.95
133,2020-03-20,191.5
134,2020-03-13,171.94
135,2020-03-06,241.05
136,2020-02-28,250.55
137,2020-02-21,282.45
138,2020-02-14,288.4
139,2020-02-07,289.1
140,2020-01-31,285.8
141,2020-01-24,313.0
142,2020-01-17,311.65
143,2020-01-10,309.05
144,2020-01-03,291.95
145,2019-12-30,289.8
146,2019-12-27,292.5
147,2019-12-23,291.1
148,2019-12-20,291.45
149,2019-12-13,278.6
150,2019-12-06,279.2
151,2019-11-29,282.75
152,2019-11-22,273.0
153,2019-11-15,267.45
154,2019-11-08,272.0
155,2019-11-01,280.0
156,2019-10-25,275.15
157,2019-10-18,281.35
158,2019-10-11,280.2
159,2019-10-04,271.6
160,2019-09-27,285.1
161,2019-09-20,274.75
162,2019-09-13,272.55
163,2019-09-06,278.9
164,2019-08-30,269.7
165,2019-08-23,259.8
166,2019-08-16,257.7
167,2019-08-09,259.65
168,2019-08-02,279.4
169,2019-07-26,289.8
170,2019-07-19,278.95
171,2019-07-12,276.5
172,2019-07-05,277.15
173,2019-06-28,271.5
174,2019-06-21,268.8
