,date,close
620,2010-12-23,90.2
621,2010-12-17,89.9
622,2010-12-10,90.55
623,2010-12-03,86.2
624,2010-11-26,86.9
625,2010-11-19,91.07
626,2010-11-12,89.98
627,2010-11-05,92.7
628,2010-10-29,90.04
629,2010-10-22,89.43
630,2010-10-15,87.93
631,2010-10-08,84.45
632,2010-10-01,83.1
633,2010-09-24,84.63
634,2010-09-17,83.92
635,2010-09-10,84.1
636,2010-09-03,84.54
637,2010-08-27,81.43
638,2010-08-20,82.46
639,2010-08-13,86.42
640,2010-08-06,90.21
641,2010-07-30,89.1
642,2010-07-23,86.84
643,2010-07-16,84.8
644,2010-07-09,83.91
645,2010-07-02,80.44
646,2010-06-25,82.01
647,2010-06-18,84.37
648,2010-06-11,81.35
649,2010-06-04,79.59
650,2010-05-28,81.53
651,2010-05-21,81.08
652,2010-05-14,83.29
653,2010-05-07,76.67
654,2010-04-30,86.52
655,2010-04-23,89.38
656,2010-04-16,92.34
657,2010-04-09,93.57
658,2010-04-01,94.0
659,2010-03-26,92.25
660,2010-03-19,88.93
661,2010-03-12,88.09
662,2010-03-05,88.01
663,2010-02-26,84.8
664,2010-02-19,82.24
665,2010-02-12,78.94
666,2010-02-05,77.61
667,2010-01-29,80.42
668,2010-01-22,81.39
669,2010-01-15,84.77
670,2010-01-08,87.99
671,2009-12-30,87.15
672,2009-12-23,87.58
673,2009-12-18,84.0
674,2009-12-11,84.6
675,2009-12-04,84.6
676,2009-11-27,82.59
677,2009-11-20,83.16
678,2009-11-13,84.1
679,2009-11-06,79.31
680,2009-10-30,78.04
681,2009-10-23,83.7
682,2009-10-16,86.17
683,2009-10-09,86.97
684,2009-10-02,81.9
685,2009-09-25,81.23
686,2009-09-18,82.54
687,2009-09-11,82.84
688,2009-09-04,76.98
689,2009-08-28,81.55
690,2009-08-21,77.3
691,2009-08-14,76.17
692,2009-08-07,76.15
693,2009-07-31,69.2
694,2009-07-24,70.44
695,2009-07-17,68.06
696,2009-07-10,62.21
697,2009-07-03,64.7
698,2009-06-26,63.19
699,2009-06-19,65.3
700,2009-06-12,67.9
701,2009-06-05,71.06
702,2009-05-29,69.4
703,2009-05-22,67.83
704,2009-05-15,68.89
705,2009-05-08,75.37
706,2009-04-30,69.74
707,2009-04-24,70.18
708,2009-04-17,72.69
709,2009-04-09,70.01
710,2009-04-03,71.31
711,2009-03-27,66.4
712,2009-03-20,63.99
713,2009-03-13,56.39
714,2009-03-06,48.68
715,2009-02-27,53.63
716,2009-02-20,52.43
717,2009-02-13,64.49
718,2009-02-06,68.21
719,2009-01-30,66.1
720,2009-01-23,60.64
721,2009-01-16,65.74
722,2009-01-09,70.8
723,2009-01-02,77.15
724,2008-12-30,75.0
725,2008-12-23,73.25
726,2008-12-19,69.99
727,2008-12-12,72.54
728,2008-12-05,65.67
729,2008-11-28,65.21
730,2008-11-21,46.64
731,2008-11-14,55.92
732,2008-11-07,65.55
733,2008-10-31,58.02
734,2008-10-24,60.54
735,2008-10-17,72.24
736,2008-10-10,70.95
737,2008-10-03,99.09
738,2008-09-26,103.34
739,2008-09-19,100.51
740,2008-09-12,110.65
741,2008-09-05,107.24
742,2008-08-29,114.1
743,2008-08-22,107.46
744,2008-08-15,110.05
745,2008-08-08,112.47
746,2008-08-01,108.55
747,2008-07-25,109.13
748,2008-07-18,111.17
749,2008-07-11,108.13
750,2008-07-04,109.71
751,2008-06-27,112.3
752,2008-06-20,116.35
753,2008-06-13,117.33
754,2008-06-06,114.15
755,2008-05-30,121.69
756,2008-05-23,118.52
757,2008-05-16,129.0
758,2008-05-09,129.05
759,2008-05-02,133.51
760,2008-04-25,129.52
761,2008-04-18,132.7
762,2008-04-11,127.78
763,2008-04-04,133.08
764,2008-03-28,126.06
765,2008-03-20,112.82
766,2008-03-14,111.61
767,2008-03-07,111.14
768,2008-02-29,117.5
769,2008-02-22,116.16
770,2008-02-15,113.07
771,2008-02-08,115.7
772,2008-02-01,121.23
773,2008-01-25,121.62
774,2008-01-18,133.19
775,2008-01-11,140.15
776,2008-01-04,142.08
777,2007-12-28,147.95
778,2007-12-21,146.43
779,2007-12-14,144.3
780,2007-12-07,143.75
781,2007-11-30,141.0
782,2007-11-23,136.26
783,2007-11-16,141.77
784,2007-11-09,141.3
785,2007-11-02,150.8
786,2007-10-26,151.16
787,2007-10-19,156.14
788,2007-10-12,162.5
789,2007-10-05,164.23
790,2007-09-28,163.85
791,2007-09-21,161.0
792,2007-09-14,149.52
793,2007-09-07,151.86
794,2007-08-31,157.32
795,2007-08-24,157.65
796,2007-08-17,158.03
797,2007-08-10,153.29
798,2007-08-03,153.79
799,2007-07-27,152.89
800,2007-07-20,166.71
801,2007-07-13,173.03
802,2007-07-06,171.1
803,2007-06-29,173.59
804,2007-06-22,177.57
805,2007-06-15,173.03
806,2007-06-08,163.1
807,2007-06-01,170.1
808,2007-05-25,162.91
809,2007-05-18,161.36
810,2007-05-11,160.42
811,2007-05-04,164.51
812,2007-04-27,165.9
813,2007-04-20,165.5
814,2007-04-13,161.1
815,2007-04-05,157.85
816,2007-03-30,153.71
817,2007-03-23,156.31
818,2007-03-16,149.01
819,2007-03-09,157.89
820,2007-03-02,157.25
821,2007-02-23,164.07
822,2007-02-16,155.62
823,2007-02-09,156.67
824,2007-02-02,155.35
825,2007-01-26,147.78
826,2007-01-19,151.9
827,2007-01-12,156.29
828,2007-01-05,157.2
829,2006-12-29,154.76
830,2006-12-22,154.72
831,2006-12-15,153.53
832,2006-12-08,148.59
833,2006-12-01,145.19
834,2006-11-24,149.05
835,2006-11-17,149.99
836,2006-11-10,151.5
837,2006-11-03,143.93
838,2006-10-27,144.89
839,2006-10-20,144.34
840,2006-10-13,145.41
841,2006-10-06,140.45
842,2006-09-29,136.48
843,2006-09-22,134.4
844,2006-09-15,135.01
845,2006-09-08,132.0
846,2006-09-01,133.0
847,2006-08-25,130.7
848,2006-08-18,131.76
849,2006-08-11,128.6
850,2006-08-04,127.93
851,2006-07-28,123.55
852,2006-07-21,119.21
853,2006-07-14,115.89
854,2006-07-07,122.94
855,2006-06-30,123.52
856,2006-06-23,120.05
857,2006-06-16,115.01
858,2006-06-09,116.1
859,2006-06-02,120.65
860,2006-05-26,123.01
861,2006-05-19,123.38
862,2006-05-12,130.8
863,2006-05-05,135.59
864,2006-04-28,132.7
865,2006-04-21,134.3
866,2006-04-13,132.34
867,2006-04-07,135.37
868,2006-03-31,137.78
869,2006-03-24,135.85
870,2006-03-17,134.9
871,2006-03-10,131.73
872,2006-03-03,133.37
873,2006-02-24,135.82
874,2006-02-17,134.3
875,2006-02-10,131.66
876,2006-02-03,129.18
877,2006-01-27,132.75
878,2006-01-20,125.3
879,2006-01-13,129.67
880,2006-01-06,135.59
881,2005-12-30,127.94
882,2005-12-23,128.65
883,2005-12-16,127.2
884,2005-12-09,125.4
885,2005-12-02,127.95
886,2005-11-25,122.63
887,2005-11-18,121.9
888,2005-11-11,119.5
889,2005-11-04,119.2
890,2005-10-28,115.23
891,2005-10-21,113.72
892,2005-10-14,115.94
893,2005-10-07,112.17
894,2005-09-30,112.34
895,2005-09-23,104.41
896,2005-09-16,107.0
897,2005-09-09,109.07
898,2005-09-02,103.4
899,2005-08-26,103.18
900,2005-08-19,108.92
901,2005-08-12,108.68
902,2005-08-05,103.5
903,2005-07-29,104.82
904,2005-07-22,102.26
905,2005-07-15,99.0
906,2005-07-08,97.76
907,2005-07-01,95.48
908,2005-06-24,95.84
909,2005-06-17,97.48
910,2005-06-10,96.82
911,2005-06-03,95.7
912,2005-05-27,94.25
913,2005-05-20,93.35
914,2005-05-13,91.85
915,2005-05-06,95.0
916,2005-04-29,92.24
917,2005-04-22,92.06
918,2005-04-15,94.16
919,2005-04-08,97.39
920,2005-04-01,98.41
921,2005-03-24,98.42
922,2005-03-18,97.75
923,2005-03-11,98.74
924,2005-03-04,97.6
925,2005-02-25,95.22
926,2005-02-18,92.81
927,2005-02-11,95.16
928,2005-02-04,92.19
929,2005-01-28,89.72
930,2005-01-21,91.17
931,2005-01-14,95.14
