,date,close
96,2020-12-04,7.65
97,2020-11-27,7.86
98,2020-11-20,8.03
99,2020-11-13,8.448
100,2020-11-06,8.434
101,2020-10-30,8.42
102,2020-10-23,8.518
103,2020-10-16,8.47
104,2020-10-09,8.48
105,2020-10-02,8.47
106,2020-09-25,8.504
107,2020-09-18,8.668
108,2020-09-11,8.316
109,2020-09-04,8.38
110,2020-08-28,8.45
111,2020-08-21,8.464
112,2020-08-14,8.456
113,2020-08-07,8.376
114,2020-07-31,7.752
115,2020-07-24,8.628
116,2020-07-17,8.8
117,2020-07-10,8.134
118,2020-07-03,8.598
119,2020-06-26,8.38
120,2020-06-19,8.594
121,2020-06-12,8.488
122,2020-06-05,9.114
123,2020-05-29,8.396
124,2020-05-22,8.166
125,2020-05-15,7.884
126,2020-05-08,7.62
127,2020-04-30,7.928
128,2020-04-24,7.806
129,2020-04-17,7.714
130,2020-04-09,7.76
131,2020-04-03,7.78
132,2020-03-27,7.2
133,2020-03-20,7.234
134,2020-03-13,7.79
135,2020-03-06,10.635
136,2020-02-28,10.485
137,2020-02-21,12.04
138,2020-02-14,12.575
139,2020-02-07,12.325
140,2020-01-31,12.595
141,2020-01-24,12.84
142,2020-01-17,13.195
143,2020-01-10,13.43
144,2020-01-03,13.85
145,2019-12-30,14.35
146,2019-12-27,14.42
147,2019-12-23,14.5
148,2019-12-20,14.315
149,2019-12-13,13.95
150,2019-12-06,14.235
151,2019-11-29,14.625
152,2019-11-22,14.72
153,2019-11-15,14.78
154,2019-11-08,14.895
155,2019-11-01,14.765
156,2019-10-25,14.525
157,2019-10-18,14.415
158,2019-10-11,14.6
159,2019-10-04,14.07
160,2019-09-27,14.565
161,2019-09-20,14.71
162,2019-09-13,14.765
163,2019-09-06,14.23
164,2019-08-30,14.08
165,2019-08-23,14.085
166,2019-08-16,14.21
167,2019-08-09,14.25
168,2019-08-02,15.5
169,2019-07-26,14.865
170,2019-07-19,15.72
171,2019-07-12,15.945
172,2019-07-05,15.99
173,2019-06-28,16.075
174,2019-06-21,15.545
175,2019-06-14,15.065
176,2019-06-07,14.495
177,2019-05-31,14.11
178,2019-05-24,13.89
179,2019-05-17,14.3
180,2019-05-10,13.905
181,2019-05-03,14.985
182,2019-04-26,14.615
183,2019-04-18,14.89
184,2019-04-12,14.745
185,2019-04-05,14.96
186,2019-03-29,14.79
187,2019-03-22,14.83
188,2019-03-15,14.3
189,2019-03-08,14.23
190,2019-03-01,14.675
191,2019-02-22,14.745
192,2019-02-15,15.25
193,2019-02-08,14.6
194,2019-02-01,14.86
195,2019-01-25,15.16
196,2019-01-18,14.935
197,2019-01-11,13.74
198,2019-01-04,13.235
199,2018-12-28,13.395
200,2018-12-21,13.145
201,2018-12-14,11.685
202,2018-12-07,13.295
203,2018-11-30,13.555
204,2018-11-23,13.965
205,2018-11-16,14.315
206,2018-11-09,13.82
207,2018-11-02,13.765
208,2018-10-26,13.145
209,2018-10-19,13.395
210,2018-10-12,13.38
211,2018-10-05,13.53
212,2018-09-28,13.5
213,2018-09-21,14.005
214,2018-09-14,13.47
215,2018-09-07,13.575
216,2018-08-31,13.455
217,2018-08-24,11.895
218,2018-08-17,11.605
219,2018-08-10,12.165
220,2018-08-03,11.9
221,2018-07-27,10.365
222,2018-07-20,10.275
223,2018-07-13,10.47
224,2018-07-06,10.585
225,2018-06-29,10.585
226,2018-06-22,11.0
227,2018-06-15,11.385
228,2018-06-08,11.32
229,2018-06-01,11.45
230,2018-05-25,11.835
231,2018-05-18,11.49
232,2018-05-11,11.7
233,2018-05-04,11.96
234,2018-04-27,11.955
235,2018-04-20,13.025
236,2018-04-13,14.25
237,2018-04-06,14.68
238,2018-03-29,14.39
239,2018-03-23,14.915
240,2018-03-16,15.46
241,2018-03-09,15.35
242,2018-03-02,15.815
243,2018-02-23,15.645
244,2018-02-16,17.8
245,2018-02-09,17.385
246,2018-02-02,17.46
247,2018-01-26,16.795
248,2018-01-19,16.6
249,2018-01-12,17.1
250,2018-01-05,17.235
251,2017-12-29,16.65
252,2017-12-22,16.605
253,2017-12-15,16.385
254,2017-12-08,17.615
255,2017-12-01,16.45
256,2017-11-24,16.22
257,2017-11-17,16.04
258,2017-11-10,16.54
259,2017-11-03,16.385
260,2017-10-27,16.455
261,2017-10-20,17.37
262,2017-10-13,17.24
263,2017-10-06,17.24
264,2017-09-29,17.885
265,2017-09-22,17.005
266,2017-09-15,16.71
267,2017-09-08,16.8
268,2017-09-01,16.37
269,2017-08-25,16.965
270,2017-08-18,16.965
271,2017-08-11,16.87
272,2017-08-04,17.25
273,2017-07-28,17.25
274,2017-07-21,16.965
