,date,close
0,2022-10-05,122.8
1,2022-09-30,118.88
2,2022-08-31,148.28
3,2022-07-29,167.8
4,2022-06-30,168.76
5,2022-05-31,184.46
6,2022-04-29,193.72
7,2022-03-31,211.9
8,2022-02-28,212.05
9,2022-01-31,242.25
10,2021-12-30,253.2
11,2021-11-30,255.55
12,2021-10-29,283.3
13,2021-09-30,271.8
14,2021-08-31,300.45
15,2021-07-30,306.1
16,2021-06-30,313.9
17,2021-05-31,298.35
18,2021-04-30,256.85
19,2021-03-31,266.2
20,2021-02-26,288.9
21,2021-01-29,262.0
22,2020-12-30,297.9
23,2020-11-30,267.3
24,2020-10-30,255.0
25,2020-09-30,276.1
26,2020-08-31,254.6
27,2020-07-31,233.9
28,2020-06-30,233.6
29,2020-05-29,237.2
30,2020-04-30,209.2
31,2020-03-31,205.9
32,2020-02-28,250.55
33,2020-01-31,285.8
34,2019-12-30,289.8
35,2019-11-29,282.75
36,2019-10-31,276.85
37,2019-09-30,285.65
38,2019-08-30,269.7
39,2019-07-31,289.55
40,2019-06-28,271.5
41,2019-05-31,256.2
42,2019-04-30,229.1
43,2019-03-29,216.6
44,2019-02-28,213.6
45,2019-01-31,207.7
46,2018-12-28,182.4
47,2018-11-30,194.8
48,2018-10-31,208.0
49,2018-09-28,210.9
50,2018-08-31,214.9
51,2018-07-31,189.15
52,2018-06-29,186.95
53,2018-05-31,193.6
54,2018-04-30,203.9
55,2018-03-29,196.65
56,2018-02-28,182.6
57,2018-01-31,187.3
58,2017-12-29,167.15
59,2017-11-30,175.2
60,2017-10-30,191.05
61,2017-09-29,191.4
62,2017-08-31,188.55
63,2017-07-31,193.0
64,2017-06-30,167.75
65,2017-05-31,170.25
66,2017-04-28,183.9
67,2017-03-31,178.3
68,2017-02-28,158.4
69,2017-01-31,145.65
70,2016-12-30,150.15
71,2016-11-30,139.0
72,2016-10-31,149.4
73,2016-09-30,154.5
74,2016-08-31,148.95
75,2016-07-29,146.75
76,2016-06-30,128.45
77,2016-05-31,115.15
78,2016-04-29,112.6
79,2016-03-31,103.0
80,2016-02-29,98.46
81,2016-01-29,94.98
82,2015-12-30,89.91
83,2015-11-30,91.59
84,2015-10-30,81.55
85,2015-09-30,72.01
86,2015-08-31,66.72
87,2015-07-31,74.47
88,2015-06-30,68.65
89,2015-05-29,71.53
90,2015-04-30,73.42
91,2015-03-31,73.69
92,2015-02-27,69.43
93,2015-01-30,61.19
94,2014-12-30,57.62
95,2014-11-28,64.5
96,2014-10-31,58.05
97,2014-09-30,59.25
98,2014-08-29,57.04
99,2014-07-31,59.41
100,2014-06-30,73.97
101,2014-05-30,78.74
102,2014-04-30,76.93
103,2014-03-31,78.54
104,2014-02-28,84.4
105,2014-01-31,82.89
106,2013-12-30,92.64
107,2013-11-29,89.52
108,2013-10-31,84.08
109,2013-09-30,80.18
110,2013-08-30,80.0
111,2013-07-31,83.8
112,2013-06-28,83.14
113,2013-05-31,84.09
114,2013-04-30,79.3
115,2013-03-28,80.94
116,2013-02-28,69.8
117,2013-01-31,68.45
118,2012-12-28,67.33
119,2012-11-30,67.62
120,2012-10-31,65.73
121,2012-09-28,63.84
122,2012-08-31,62.21
123,2012-07-31,61.11
124,2012-06-29,56.46
125,2012-05-31,60.19
126,2012-04-30,63.0
127,2012-03-30,58.54
128,2012-02-29,58.98
129,2012-01-31,55.08
130,2011-12-30,50.26
131,2011-11-30,52.26
132,2011-10-31,51.16
133,2011-09-30,45.775
134,2011-08-31,48.485
135,2011-07-29,51.79
136,2011-06-30,54.7
137,2011-05-31,52.39
138,2011-04-29,50.26
139,2011-03-31,44.455
140,2011-02-28,46.5
141,2011-01-31,45.49
142,2010-12-30,48.89
143,2010-11-30,48.36
144,2010-10-29,46.87
145,2010-09-30,45.41
146,2010-08-31,40.165
147,2010-07-30,41.56
148,2010-06-30,39.875
149,2010-05-31,40.92
150,2010-04-30,44.16
151,2010-03-31,39.6
152,2010-02-26,36.39
153,2010-01-29,36.91
154,2009-12-30,37.77
155,2009-11-30,38.13
156,2009-10-30,31.5
157,2009-09-30,36.17
158,2009-08-31,32.86
159,2009-07-31,29.65
160,2009-06-30,27.1
161,2009-05-29,25.81
162,2009-04-30,28.62
163,2009-03-31,25.06
164,2009-02-27,23.01
165,2009-01-30,27.13
166,2008-12-30,27.14
167,2008-11-28,24.46
168,2008-10-31,27.53
169,2008-09-30,37.7
170,2008-08-29,40.05
171,2008-07-31,39.41
172,2008-06-30,40.11
173,2008-05-30,45.32
174,2008-04-30,40.99
175,2008-03-31,42.11
176,2008-02-29,41.94
177,2008-01-31,42.48
178,2007-12-28,51.26
179,2007-11-30,45.47
180,2007-10-31,46.05
181,2007-09-28,46.0
182,2007-08-31,43.15
183,2007-07-31,44.82
184,2007-06-29,46.78
185,2007-05-31,47.44
186,2007-04-30,43.85
187,2007-03-30,40.93
188,2007-02-28,37.12
189,2007-01-31,36.92
190,2006-12-29,37.73
191,2006-11-30,37.19
192,2006-10-31,39.26
193,2006-09-29,37.1
194,2006-08-31,37.2
195,2006-07-31,36.52
196,2006-06-30,37.38
197,2006-05-31,154.8
198,2006-04-28,167.35
199,2006-03-31,163.19
200,2006-02-28,164.02
201,2006-01-31,172.1
202,2005-12-30,160.0
203,2005-11-30,149.09
204,2005-10-31,139.99
205,2005-09-30,144.58
206,2005-08-31,144.6
207,2005-07-29,149.4
208,2005-06-30,138.51
209,2005-05-31,135.05
210,2005-04-29,120.1
211,2005-03-31,122.42
212,2005-02-28,113.48
